,id,name,overview,first_air_date,popularity,vote_average,vote_count
3551,3122,Star Wars: Clone Wars,"During the Clone Wars, Jedi Master Obi-Wan Kenobi leads an assault on the planet Muunilinst, home of the Intergalactic Banking Clan; and his Padawan, Anakin Skywalker, is appointed by Supreme Chancellor Palpatine to lead the Republic’s space forces. Meanwhile, Separatist leader and Sith Lord Count Dooku takes in Force-sensitive gladiator Asajj Ventress as his Sith apprentice, and tasks her with eliminating Skywalker.",2003-11-07,9.6299,7.782,510
3552,42350,Por ella soy Eva,"A handsome man, unjustly accused, transforms into a woman named Eva to win over Helena—the love of his life—and unmask the true culprits behind a financial fraud and the theft of Helena's project.",2012-02-20,5.5533,7.8,302
3553,124800,Love & Death,Candy and Pat Montgomery and Betty and Allan Gore — two churchgoing couples — enjoy their small town Texas life... until an extramarital affair leads somebody to pick up an axe.,2023-04-27,11.5114,7.78,498
3554,66025,Animal Kingdom,"17-year-old Joshua ""J"" Cody moves in with his freewheeling relatives in their Southern California beach town after his mother dies of a heroin overdose. Headed by boot-tough matriarch Janine ""Smurf"" Cody and her right-hand Baz, who runs the business and calls the shots, the clan also consists of Pope, the oldest and most dangerous of the Cody boys; Craig, the tough and fearless middle son; and Deran, the troubled, suspicious ""baby"" of the family.",2016-06-14,39.7764,7.779,561
3555,605,"Sabrina, the Teenage Witch","On her sixteenth birthday, Sabrina Spellman discovers she has magical powers. She lives with her 600-year-old aunts Hilda and Zelda as well as talking cat Salem in the fictional town of Westbridge, Massachusetts.",1996-09-27,37.6826,7.78,1240
3556,102904,Sweet Magnolias,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small Southern town of Serenity.",2020-05-19,14.2599,7.775,269
3557,62742,Sankarea: Undying Love,"Zombie-obsessed Furuya is making a potion to reanimate his dead cat when he meets Rea. She’s about as miserable as a girl can get, thanks to her creepy, domineering father. When the pain becomes too much, she tries to commit suicide with a sip of Furuya’s weird elixir. The potion doesn’t kill her – but it does turn her into a zombie after she falls from a cliff.

Now that Rea’s undead and ready to finally live, she hides out with Furuya, who’s always dreamed of having a zombie girlfriend. Their one-of-a-kind relationship comes with some challenges, like the fact that Rea is decomposing. Even worse, her freak-show dad is dangerously determined to get her back under his control. As Furuya fights to keep his ghoulfriend safe, Rea finds the secret to resurrecting her happiness: Live like you’re dying – even if you’re already dead.",2012-04-06,7.7428,7.8,255
3558,34801,Wolf's Rain,"Paradise—a legend, a myth, and a hopeless dream in a world that has become a wasteland. It is not meant for everyone, only the wolves thought to be extinct yet still roam the lands. When the Flower Maiden awakens, the path to the end will open.

Kiba, a lone white wolf, wanders into a poverty stricken city on a quest. The scent of Lunar Flowers and the will to find Paradise is all he has. Along the way, he runs into other outcast wolves—Tsume, Hige, and Toboe, each with their own story and troubles. Fate bringing them together, they seek out the Flower Maiden, Cheza, and their way to Paradise. But, doing so is no simple matter. Up against a world that fears them and a man with mysterious abilities, their journey is overrun with challenges and worse—sacrifices. With limited time, they must fight to protect Cheza against everyone who seeks her and discover the hidden path to their destiny.",2003-01-07,7.3137,7.8,203
3559,2429,Aaahh!!! Real Monsters,"Three young monsters — Ickis, Oblina and Krumm — attends an institute for monsters under a city dump and learn to frighten humans.",1994-10-29,15.1264,7.778,430
3560,219543,Creature Commandos,"Follow the exploits of the Creature Commandos, a secret team of incarcerated monsters recruited for missions deemed too dangerous for humans. When all else fails... they're your last, worst option.",2024-12-05,14.8321,7.778,367
3561,58539,Wild at Heart,"Mistreated by the Narváez family, the poor and innocent Maricruz is humiliated, abandoned, and imprisoned, losing everything. Upon discovering her true origins, she transforms into a wealthy and powerful woman. Driven by grief and the loss of her father, she vows revenge against everyone who made her suffer.",2013-02-25,37.6047,7.776,496
3562,80307,Bodyguard,A troubled war veteran is assigned to protect a controversial politician who may be the target of a terror plot.,2018-08-26,9.8268,7.773,1200
3563,88329,Hawkeye,"Former Avenger Clint Barton has a seemingly simple mission: get back to his family for Christmas. Possible? Maybe with the help of Kate Bishop, a 22-year-old archer with dreams of becoming a superhero. The two are forced to work together when a presence from Barton’s past threatens to derail far more than the festive spirit.",2021-11-24,21.6742,7.774,3802
3564,86248,Upload,"In 2033, people who are near death can be “uploaded” into virtual reality hotels run by 6 tech firms. Cash-strapped Nora lives in Brooklyn and works customer service for the luxurious “Lakeview” digital afterlife. When L.A. party-boy/coder Nathan’s self-driving car crashes, his high-maintenance girlfriend uploads him permanently into Nora’s VR world.",2020-04-30,17.4098,7.774,1471
3565,82328,Bitter Lands,"The love story of Zuleyha, ​​who grew up without a father and works with Yilmaz as an auxiliary weaver in order to earn money for her brother, a gambler. The lives of these two young people blinded by the love of one ordinary night will turn into a dark nightmare. This nightmare will take them first from Istanbul and far away, and later to the estate of the Yaman family. In the first episode of the series, Yilmaz and Zuleyha set out to work on the Yaman estate. However, because of one of Zuleyha's lies - the lives of all of them will change radically.",2018-09-13,13.9618,7.772,229
3566,32962,Louie,Louis C.K. stars as a fictionalized version of himself; a comedian and newly divorced father raising his two daughters in New York City.,2010-06-29,12.5331,7.772,589
3567,209167,Conversations with a Killer: The Jeffrey Dahmer Tapes,"Serial killer Jeffrey Dahmer confesses to his gruesome crimes in unguarded interviews, offering an unsettling view into a disturbed mind.",2022-10-07,5.5582,7.77,285
3568,208397,School Spirits,"Maddie, a teen stuck in the afterlife investigating her own mysterious disappearance, goes on a crime-solving journey as she adjusts to high school purgatory, but the closer she gets to discovering the truth, the more secrets and lies she uncovers.",2023-03-09,15.1087,7.8,280
3569,99799,Alex Rider,"Alex Rider is an ordinary teenager enlisted to work on behalf of MI6, where he uses skills he didn't know he had to become an extraordinary spy.",2020-11-12,10.2383,7.764,371
3570,75208,Devilman Crybaby,"Akira Fudo learns from his best friend Ryo Asuka that demons will revive and reclaim the world from humans. With humans hopeless against this threat, Ryo suggests combining with a demon. With this, Akira becomes Devilman, a being with the power of demon but with a human heart.",2018-01-05,10.1638,7.766,756
3571,44305,DreamWorks Dragons,"From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.",2012-08-07,16.1159,7.766,763
3572,5273,Alfred Hitchcock Presents,"A television anthology series hosted by Alfred Hitchcock featuring dramas, thrillers, and mysteries.",1955-10-02,15.3833,7.766,261
3573,60694,Last Week Tonight with John Oliver,"A half-hour satirical look at the week in news, politics and current events.",2014-04-27,55.7556,7.765,830
3574,14141,V,"Fifty spaceships, each three miles across, hover ominously above Earth's major cities. The Visitors that emerge are humanlike in appearance and extend the hand of friendship. Our planet's resources are just what these aliens need to survive. And for its future survival, unsuspecting humankind will need... a miracle!",1983-05-01,7.6004,7.765,996
3575,196322,Dark Matter,"Jason Dessen is abducted into an alternate version of his life. To get back to his true family, he embarks on a harrowing journey to save them from the most terrifying foe imaginable: himself.",2024-05-07,34.5161,7.762,719
3576,62852,Billions,"Shrewd, savvy U.S. Attorney Chuck Rhoades and the brilliant, ambitious hedge fund king Bobby ""Axe"" Axelrod are on an explosive collision course, with each using all of his considerable smarts, power and influence to outmaneuver the other. The stakes are in the billions in this timely, provocative series.",2016-01-17,54.296,7.762,1060
3577,13027,Amor Real,"True love threatens to tear a family apart in this epic Mexican serial set in the 1800s. Rich and beautiful Matilde falls in love with Adolfo, but her mother, Augusta, disapproves of the relationship when she learns Adolfo is poor. Augusta forces her daughter to marry rich and handsome Manuel Fuentes Guerra, but Matilde plays with fire by continuing to be with Adolfo. Adela Noriega, Fernando Colunga, Helena Rojo and Chantal Andere star.",2003-06-09,4.7367,7.762,1137
3578,87623,Hercai,Miran is seeking revenge for his parents death so he plans to marry daughter Reyyan from the family who were responsible for that. Unexpectedly he falls in love with Reyyan. Will this change the plan?,2019-03-15,14.9699,7.764,733
3579,70453,Sharp Objects,Reporter Camille Preaker confronts the psychological demons from her past when she returns to her hometown to investigate the murders of two young girls.,2018-07-08,12.0381,7.761,1106
3580,67230,Silvana Sin Lana,"A high society woman loses everything and has to move with her three daughters, and her mom to a middle-class neighborhood.",2016-07-19,4.8372,7.76,262
3581,50712,Black Butler,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian.",2008-10-02,24.4554,7.8,285
3582,62264,Ash vs Evil Dead,"Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter who’s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, he’s forced to face his demons — both metaphorical and literal.",2015-10-31,16.545,7.761,1794
3583,60833,The Irregular at Magic High School,"Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother.",2014-04-06,21.5014,7.759,320
3584,111111,Blood of Zeus,"In a brewing war between the gods of Olympus and the titans, Heron, a commoner living on the outskirts of ancient Greece, becomes mankind's best hope of surviving an evil demon army, when he discovers the secrets of his past.",2020-10-27,12.7676,7.758,634
3585,60743,Constantine,A man struggling with his faith is haunted by the sins of his past but is suddenly thrust into the role of defending humanity from the gathering forces of darkness.,2014-10-24,10.4979,7.758,1651
3586,58450,What Life Took From Me,The beautiful young Montserrat is forced to marry a man she does not love in order to save her family from ruin and maintain their social standing.,2013-10-28,12.2633,7.757,1376
3587,160,Teenage Mutant Ninja Turtles,"Four turtles fall into the sewers and are befriended by Hamato Yoshi a Japanese man sent to New York who was forced to live in the sewers. One day he sees a strange green glow which transforms the four turtles into human-like creatures. Hamato (now Master Splinter) changes into a giant rat from the green glow and teaches the turtles the skills of the ninja as they team up with news reporter April O'Neil to battle against Yoshi's arch enemy Shredder and Krang, an alien warlord from Dimension X.",1987-12-14,37.5092,7.757,855
3588,64464,11.22.63,"An English teacher travels back in time to prevent the Kennedy assassination, but discovers he is attached to the life he has made in a bygone era.",2016-02-15,12.3008,7.758,1782
3589,48462,The Heirs,"After a chance encounter in LA, two teens from different social backgrounds reunite at an exclusive high school attended by Korea's über rich.",2013-10-09,13.0562,7.8,676
3590,2973,Life on Mars,"A detective chief inspector from 2006 is investigating a serial killer when he is knocked over by a speeding car. Waking up, he finds himself mysteriously transported back in time to 1973. Initially struggling to come to terms with his situation, he has to come to terms with the old-fashioned technology and attitude of the day, while figuring out how he came to be trapped in the past.",2006-01-09,8.0021,7.755,321
3591,346,American Dragon: Jake Long,"American Dragon is a coming of age comedy-action series about Jake Long, a 13-year-old Asian-American boy who strives to find balance in his life as a skateboard-grinding, New York 'tween while learning to master his mystical powers (in his secret identity) as the American Dragon, the protector and guardian of all magical creatures secretly living amidst the human world.",2005-01-21,12.8988,7.8,523
3592,85720,Shadow and Bone,"In a world cleaved in two by a massive barrier of perpetual darkness, a young soldier uncovers a power that might finally unite her country. But as she struggles to hone her power, dangerous forces plot against her. Thugs, thieves, assassins and saints are at war now, and it will take more than magic to survive.",2021-04-23,12.0017,7.754,1600
3593,241609,Your Friends & Neighbors,"When a financial titan suddenly finds himself divorced and jobless, he starts robbing his wealthy neighbors to stay afloat. Stealing from his own social circle strangely exhilarates him—but he gradually gets tangled in a deadly web.",2025-04-10,51.6968,7.753,324
3594,92137,ZeroZeroZero,"Based on the book of the same name by bestselling author Roberto Saviano, ZeroZeroZero is an unforgettable exploration of the inner workings of the global cocaine trade.",2020-02-14,6.2908,7.753,527
3595,91557,Ragnarok,A small Norwegian town experiencing warm winters and violent downpours seems to be headed for another Ragnarök -- unless someone intervenes in time.,2020-01-31,8.8616,7.753,1140
3596,82001,"Roswell, New Mexico","After reluctantly returning to her tourist-trap hometown of Roswell, New Mexico, the daughter of undocumented immigrants discovers a shocking truth about her teenage crush who is now a police officer—he’s an alien who has kept his unearthly abilities hidden his entire life. She protects his secret as the two reconnect and begin to investigate his origins, but when a violent attack and long-standing government cover-up point to a greater alien presence on Earth, the politics of fear and hatred threaten to expose him and destroy their deepening romance.",2019-01-15,9.6923,7.753,445
3597,79863,Pretty Little Liars: The Perfectionists,"In Beacon Heights, a seemingly perfect town, a group of three college friends struggle with the stress of being overachievers. In the aftermath of the town’s first murder, each Perfectionist hides behind a secret, a lie and an alibi.",2019-03-20,4.9082,7.8,506
3598,3868,The Lost Room,"A detective investigates a mysterious motel room, which acts as a portal to an alternate universe.",2006-12-11,6.5414,7.753,514
3599,50137,RWBY,"The future-fantasy world of Remnant is filled with ravenous monsters, treacherous terrain, and more villains than you can shake a sniper-scythe at. Fortunately, Beacon Academy is training Huntsmen and Huntresses to battle the evils of the world, and Ruby, Weiss, Blake, and Yang are ready for their first day of class.",2013-07-18,19.6981,7.752,216
3600,247767,The Studio,"Desperate for celebrity approval, the newly appointed head of a movie studio and his executive team at Continental Studios must juggle corporate demands with creative ambitions as they try to keep movies alive and relevant.",2025-03-25,25.4222,7.751,390
3601,129035,The Walking Dead: Origins,"The Walking Dead: Origins is a series of specials exploring the journeys of the series' most celebrated characters. Each episode charts the story of the zombie apocalypse from the point of view of a single character and features new interviews and narrations from the actors that portray these iconic characters, interwoven with clips from the most pivotal moments of their journeys so far.",2021-07-15,3.4189,7.751,489
3602,80743,Insatiable,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head.",2018-08-10,9.0301,7.751,1709
3603,34121,Baccano!,"Alchemists, swindlers, thieves, and gangsters cross paths on The Flying Pussyfoot, a 1930s American transcontinental train, as it embarks on a legendary voyage that leaves a trail of blood all over the country.",2007-07-27,8.7931,7.751,205
3604,60735,The Flash,"After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on the persona of The Flash, the Fastest  Man Alive, to protect his city.",2014-10-07,103.4749,7.75,11739
3605,88045,How Heavy Are the Dumbbells You Lift?,"Hibiki Sakura’s love for food is starting to affect her size, but training at her local gym is pretty intimidating! After meeting her handsome personal trainer, Machio, Hibiki bites the bullet and starts her quest for a hot bod!",2019-07-03,3.7363,7.749,271
3606,87917,For All Mankind,"Explore an aspirational world where NASA and the space program remained a priority and a focal point of our hopes and dreams as told through the lives of NASA astronauts, engineers, and their families.",2019-11-01,46.1712,7.749,1011
3607,33761,Triumph of Love,"Victoria's life is perfect. She is a famous designer, mother of two and the wife of an actor. But she suffers the absence of her daughter Maria, who was separated from her when she was a little girl.",2010-10-25,9.8168,7.7,471
3608,1546,Recess,"Join a group of six fourth-grade best friends at Third Street Elementary School on their fun-filled adventures in their school playground. Through the ups-and-downs of adolescence, they must wrestle with authority, avoid the school snitch, and try their best to win at kick-ball.",1997-09-13,21.8409,7.748,530
3609,103768,Sweet Tooth,"On an epic adventure across a postapocalyptic world, a lovable boy who's part human and part deer searches for family and home with a gruff protector.",2021-06-04,16.1502,7.746,1636
3610,61421,Terror in Resonance,"In an alternate version of the present, Tokyo has been decimated by a shocking terrorist attack, and the only hint to the identity of the culprit is a bizarre video uploaded to the internet. The police, baffled by this cryptic clue, are powerless to stop the paranoia spreading across the population. While the world searches for a criminal mastermind to blame for this tragedy, two mysterious children - children who shouldn't even exist - masterfully carry out their heinous plan. Cursed to walk through this world with the names Nine and Twelve, the two combine to form ""Sphinx,"" a clandestine entity determine to wake the people from their slumber - and pull the trigger on this world.",2014-07-11,6.7834,7.746,471
3611,77567,Mi marido tiene familia,"Julieta is quite happy in her relationship with her live in boyfriend, Robert... and thrilled that she won't have to deal with in-laws since Robert doesn't know his family. Things start going downhill for the couple when they rent an apartment from a very eccentric family dealing with a traumatic incident from their past.",2017-06-05,6.4951,7.745,247
3612,4620,Eureka,"The sleepy Pacific Northwest town of Eureka is hiding a mysterious secret. The government has been relocating the world's geniuses and their families to this rustic town for years where innovation and chaos have lived hand in hand. U.S. Marshal Jack Carter stumbles upon this odd town after wrecking his car and becoming stranded there. When the denizens of the town unleash an unknown scientific creation, Carter jumps in to try to restore order and consequently learns of one of the country's best kept secrets.",2006-07-18,25.1813,7.745,732
3613,80169,The House of Flowers,A wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets.,2018-08-10,8.6249,7.743,914
3614,40351,Green Lantern: The Animated Series,The Green Lanterns Hal and his partner Kilowog fight against the forces of the Red Lanterns.,2011-11-11,13.9,7.744,215
3615,154385,BEEF,A road rage incident between two strangers — a failing contractor and an unfulfilled entrepreneur — sparks a feud that brings out their darkest impulses.,2023-04-06,24.7149,7.743,1003
3616,73467,Godless,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",2017-11-22,10.9383,7.743,732
3617,15079,The Suite Life on Deck,"Zack and Cody Martin are aboard the SS Tipton, a luxury passenger cruise liner owned by London's father. The ship cruises the world with tourists and students who attend classes at Seven Seas High, the one high school that London's dad thinks will make his daughter a better student. While out at sea, Zack and Cody still have their compass pointed towards mischief, and London learns to live a ""fabu-less"" lifestyle, including sharing a small room with Bailey, a country girl from Kansas.",2008-09-26,17.5255,7.7,532
3618,93653,In/Spectre,"Kotoko Iwanaga became the god of wisdom to the supernatural beings and spends her days solving problems for them. However, the boy who she fell head over heels for, Kuro Sakuragawa, is someone that is feared by all supernatural creatures. The two of them face various mysterious incidents involving the supernatural in this love x romance x mystery series. Where will these fantastical incidents lead them and what will happen with Kotoko’s crush?",2020-01-12,10.9603,7.7,203
3619,86423,Locke & Key,"After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets.",2020-02-07,16.911,7.74,1488
3620,71886,Siren,"The coastal town of Bristol Cove is known for its legend of once being home to mermaids. When the arrival of a mysterious girl proves this folklore all too true, the battle between man and sea takes a very vicious turn as these predatory beings return to reclaim their right to the ocean.",2018-03-29,13.7765,7.739,3427
3621,113036,American Horror Stories,"An anthology series of stand alone episodes delving into horror myths, legends and lore.",2021-07-15,21.154,7.738,988
3622,66761,Medici: Masters of Florence,"The story of the Medici family of Florence, their ascent from simple merchants to power brokers sparking an economic and cultural revolution. Along the way, they also accrue a long list of powerful enemies.",2016-10-18,13.978,7.738,328
3623,2171,Cold Case,The Philadelphia homicide squad's lone female detective finds her calling when she is assigned cases that have never been solved. Detective Lilly Rush combines her natural instincts with the updated technology available today to bring about justice for all the victims she can.,2003-09-28,53.0772,7.738,452
3624,61859,The Night Manager,"Former British soldier Jonathan Pine navigates the shadowy recesses of Whitehall and Washington where an unholy alliance operates between the intelligence community and the secret arms trade. To infiltrate the inner circle of lethal arms dealer Richard Onslow Roper, Pine must himself become a criminal.",2016-02-21,26.0156,7.735,1355
3625,18520,Drop Dead Diva,"A shallow model suddenly dies in an accident only to find her soul resurfacing in the body of a brilliant, plus-sized attorney.",2009-07-12,18.0439,7.736,281
3626,211358,Under the Bridge,"Fourteen-year old Reena Virk went to join friends at a party and never returned home. Through the eyes of Rebecca Godfrey and a local police officer, learn the hidden world of the young girls accused of the murder — revealing startling truths about the unlikely killer.",2024-04-17,6.401,7.735,234
3627,202411,Monarch: Legacy of Monsters,"After surviving Godzilla's attack on San Francisco, Cate is shaken yet again by a shocking secret. Amid monstrous threats, she embarks on a globetrotting adventure to learn the truth about her family—and the mysterious organization known as Monarch.",2023-11-16,35.2978,7.735,1378
3628,63401,We Bare Bears,"Three brother bears awkwardly attempt to find their place in civilized  society, whether they're looking for food, trying to make human friends,  or scheming to become famous on the internet. Grizzly, Panda and Ice  Bear stack atop one another when they leave their cave and explore the  hipster environs of the San Francisco Bay Area, and it's clear the  siblings have a lot to learn about a technologically driven world. By  their side on many adventures are best friend Chloe (the only human  character in the cast), fame-obsessed panda Nom Nom, and Charlie, aka  Bigfoot.",2015-08-24,36.3689,7.7,1860
3629,62084,Poldark,"Britain is in the grip of a chilling recession... falling wages, rising prices, civil unrest - only the bankers are smiling. It's 1783 and Ross Poldark returns from the American War of Independence to his beloved Cornwall to find his world in ruins: his father dead, the family mine long since closed, his house wrecked and his sweetheart pledged to marry his cousin. But Ross finds that hope and love can be found when you are least expecting it in the wild but beautiful Cornish landscape.",2015-03-08,21.6998,7.735,328
3630,33852,Lost Girl,"The gorgeous and charismatic Bo is a supernatural being called a succubus who feeds on the energy of humans, sometimes with fatal results. Refusing to embrace her supernatural clan and its rigid hierarchy, Bo is a renegade who takes up the fight for the underdog while searching for the truth about her own mysterious origins.",2010-09-12,18.1754,7.735,453
3631,4239,Married... with Children,"Al Bundy is an unsuccessful middle aged shoe salesman with a miserable life and an equally dysfunctional family. He hates his job, his wife is lazy, his son is dysfunctional (especially with women), and his daughter is dim-witted and promiscuous.",1987-04-05,83.2746,7.735,1246
3632,3796,Trailer Park Boys,Follow the booze-fueled misadventures of three longtime pals and petty serial criminals who run scams from their Nova Scotia trailer park.,2001-04-22,19.7077,7.735,328
3633,70215,The White Princess,"The story of Elizabeth of York, the White Queen's daughter, and her marriage to the Lancaster victor, Henry VII. Based on the Philippa Gregory book of the same name.",2017-04-16,8.4906,7.733,300
3634,92396,"Lady, la vendedora de rosas","The life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame.",2015-06-16,9.5956,7.732,1491
3635,32798,Hawaii Five-0,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",2010-09-20,107.906,7.73,1895
3636,242876,Raising Voices,"When a 17-year-old reports a sexual assault at her high school, an investigation upends her life and tests her relationships.",2024-05-31,7.5596,7.73,444
3637,70824,The Girl,"A young woman who was part of the guerrilla group is now seeking a better life in the city. She wants to study medicine, to heal rather than harm, but she will face a challenge, because being part of outlaw groups always has consequences.",2016-04-26,29.0455,7.73,244
3638,61314,Apocalypse: World War I,"Colorized historical footage in ascending order of World War 1. Not only the relatively known Flanders and France battles, but also the generally unknown Italian-Austrian, German-Polish-Russian, Japanese-German, Ottoman Empire- Allied and African German Colonies, and other unknown or forgotten fronts and battles.",2014-03-18,6.0827,7.73,291
3639,93292,Duncanville,"Like most 15-year-olds, Duncan can see adulthood on the horizon: money, freedom, cars and girls; but the reality is more like: always being broke, driving with one's mom sitting shotgun and babysitting one's sister. He's not exceptional, but he has a wild imagination in which he's never anything less than amazing.",2020-02-16,8.4427,7.729,279
3640,33987,Corazon Valiente,"Angela and Samantha were best friends when they were little, but a trap of fate separated them for many years. An unmissable story of loyalty, friendship, courage and love.",2012-03-06,21.8678,7.7,371
3641,136322,Dragons: The Nine Realms,"Set 1,300 years after the events of How to Train Your Dragon, dragons are now just a legend to the modern world. When a geological anomaly opens an immense, miles-deep fissure in the Earth’s surface, scientists from all over the world gather at a new research facility to study the mysterious phenomenon. Soon a group of misfit kids, brought to the site by their parents, uncover the truth about dragons and where they’ve been hiding -- a secret they must keep to themselves to protect what they’ve discovered.",2021-12-23,14.5,7.7,286
3642,66980,Babylon Berlin,"Beneath the decadence of 1929 Berlin, lies an underworld city of sin. Police investigator Gereon Rath has been transferred from Cologne to the epicenter of political and social changes in the Golden Twenties.",2017-10-13,20.5116,7.727,405
3643,43865,Psycho-Pass,"In the year 2113, people are given brain scans to determine how likely they are to commit a crime. Those who fail are apprehended, or even killed.",2012-10-12,20.3299,7.728,485
3644,118956,DOTA: Dragon's Blood,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",2021-03-25,11.7663,7.723,478
3645,75209,Apocalipse,A mysterious and spiritual portrayal of one of the most intense and controversial stories in the Holy Bible: the end of the world.,2017-11-21,9.2263,7.7,293
3646,61664,Sense8,"One gunshot, one death, one moment out of time that irrevocably links eight minds in disparate parts of the world, putting them in each other's lives, each other's secrets, and in terrible danger. Ordinary people suddenly reborn as ""Sensates.""",2015-06-05,14.8141,7.725,1909
3647,116799,The Lincoln Lawyer,Hotshot LA defense attorney Mickey Haller will do whatever it takes to win as he navigates the criminal justice system from his trademark Lincoln.,2022-05-13,43.4571,7.724,546
3648,60554,Star Wars Rebels,"Set between the events of Star Wars: Episodes III and IV, the story unfolds during a dark time when the evil Galactic Empire is tightening its grip of power on the galaxy. Imperial forces have occupied a remote planet and are ruining the lives of its people. The motley but clever crew of the starship Ghost — cowboy Jedi Kanan, ace pilot Hera, street-smart teenager Ezra, the “muscle” Zeb, warrior firebrand Sabine, and cantankerous old astromech droid Chopper — is among a select few who are brave enough to stand against the Empire. Together, they will face threatening new villains, encounter colorful adversaries, embark on thrilling adventures, and become heroes with the power to ignite a rebellion.",2014-10-13,25.4117,7.7,1023
3649,4624,Roswell,"Bizarre things start happening in the little New Mexico town where UFOs were spotted in 1947. Cut to 1999, when a cute high-school student saves the life of a teenage waitress. Surrounded by cliques of clever, angst-filled classmates, the two form a bond that threatens the survival of a secret universe involving superhuman powers, a yen for hot sauce and an alien gene pool.",1999-10-06,16.1293,7.721,498
3650,2005,The New Adventures of Winnie the Pooh,An American animated children's television series inspired by A. A. Milne's Winnie-the-Pooh stories.,1988-09-10,15.056,7.721,274
3651,90282,The Morning Show,"A behind-the-scenes look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the men and women who carry out this daily televised ritual.",2019-11-01,29.4612,7.718,930
3652,62320,Grace and Frankie,"Elegant, proper Grace and freewheeling, eccentric Frankie are a pair of frenemies whose lives are turned upside down - and permanently intertwined - when their husbands leave them for each other. Together, they must face starting over in their 70s in a 21st century world.",2015-05-08,23.4148,7.724,378
3653,46901,Amores verdaderos,"Victoria Balvanera owns a vast expanse of land and a prestigious advertising agency. She is married to the landowner Nelson Brizz. Following an attempted kidnapping, she finds love with José Ángel—her rescuer and the estate's new foreman.",2012-09-03,9.3063,7.7,752
3654,2875,MacGyver,"He's everyone's favorite action hero... but he's a hero with a difference. Angus MacGyver is a secret agent whose wits are his deadliest weapon. Armed with only a knapsack filled with everyday items he picks up along the way, he improvises his way out of every peril the bad guys throw at him.

Making a bomb out of chewing gum? Fixing a speeding car's breaks... while he's riding in it? Using soda pop to cook up tear gas? That's all in a day's adventures for MacGyver. He's part Boy Scout, part genius. And all hero.",1985-09-29,40.1241,7.719,949
3655,99581,Unorthodox,A Hasidic Jewish woman in Brooklyn flees to Berlin from an arranged marriage and is taken in by a group of musicians — until her past comes calling.,2020-03-26,6.4423,7.718,762
3656,12961,Rubí,"Rubí Pérez  is a very beautiful but poor woman who studies at an exclusive university thanks to the financial support from Cristina , her hard-working older sister. She is best friends with Maribel de la Fuente , a kind and wealthy young woman.  Rubí is actually jealous of Maribel's social status while pitying her disability and dreams of marrying a rich man to leave poverty behind.",2004-05-17,7.735,7.717,413
3657,102966,100 días para enamorarnos,"Two couples who struggle to be near each other decide to give another chance for each other, 100 days for them to fall back in love.",2020-04-28,8.5402,7.716,1041
3658,4330,Millennium,"A retired FBI serial-profiler joins the mysterious Millennium Group, a team of underground ex-law enforcement experts dedicated to fighting against the ever-growing forces of evil and darkness in the world.",1996-10-25,21.7139,7.716,280
3659,27240,Seven Deadly Sins,"The series traces the history of the seven deadly sins, how they became part of religious doctrine, and looks at historical figures who have been the worst perpetrators of each. Each of the seven sins is explored, from their origins and nature, their opposing virtue, and their corresponding punishment.",2008-12-29,1.2785,7.7,2285
3660,12926,Teresa,"Teresa Chavez is a young woman with an obsession for money and ambition. Despite her beauty and the fact that she was raised in the bosom of a loving family, she is resentful; her one desire is to leave her humble but poor neighbourhood.",2010-08-02,14.8174,7.7,1825
3661,2673,The O.C.,"Ryan Atwood, a teen from the wrong side of the tracks, moves in with a wealthy family willing to give him a chance. But Ryan's arrival disturbs the status quo of the affluent, privileged community of Newport Beach, California.",2003-08-05,42.7867,7.713,958
